,Cu,Mg,Mn,Fe,Si,Zn,Zr,temperature
820,3.7572174,1.6197529,0.427534,0.28031677,0.63365847,0.1866042,0.15741098,0.61594504
821,3.665841,1.6524612,0.42700487,0.27812114,0.64489603,0.20469192,0.23895651,0.74032336
822,3.715907,1.7046101,0.41140687,0.24112117,0.64395857,0.2249555,0.2743895,0.7842505
823,3.7475982,1.7077403,0.4063056,0.23646516,0.64266914,0.22514914,0.26310772,0.7685996
824,3.7952404,1.7346672,0.8146221,0.28626084,0.6434878,0.21041732,0.23939815,0.9466436
825,3.7681184,1.7818573,0.7676946,0.2772826,0.63866425,0.23516712,0.2607733,0.93813777
826,3.8150916,1.6352098,0.8092225,0.26991406,0.6257973,0.17447315,0.2334478,0.963694
827,3.7373524,1.6704338,0.84194636,0.3123987,0.6325338,0.18815257,0.22251493,0.97224504
828,3.757037,1.7893257,0.75567365,0.2758221,0.6364399,0.24065106,0.26483747,0.93738645
829,3.829628,1.8034254,0.5969392,0.2362538,0.62692,0.2447287,0.28747335,0.8935925
830,4.015997,1.6388383,0.77765614,0.13825734,0.5501886,0.22964521,0.24687995,0.9165037
831,3.880587,1.7927806,0.7147588,0.17617932,0.596436,0.19324619,0.2146383,0.6333118
832,4.011841,1.770065,0.6036969,0.17403102,0.619202,0.19936213,0.16679886,0.71254724
833,3.8504899,1.669025,0.43173602,0.1188619,0.52152574,0.14650823,0.18360548,-0.001117727
834,3.8509755,1.7710598,0.7349831,0.19102438,0.34378546,0.18749148,0.19431739,0.21746852
835,3.715664,1.8146517,0.5257669,0.25421005,0.2793517,0.23080248,0.23101275,0.92500854
836,3.8434334,1.7658203,0.83502877,0.16647054,0.19309168,0.16590598,0.192729,0.67211103
837,4.1640134,1.7339231,0.7214205,0.2005528,0.27868617,0.20900966,0.16357642,0.9153289
838,4.2288756,1.7806202,0.5096237,0.18521887,0.39971277,0.23227552,0.22730088,0.7704409
839,4.071387,1.7649672,0.46075135,0.20468955,0.24813928,0.22503802,0.21932288,0.92697054
840,3.7659845,1.1907595,0.6239229,0.26336935,0.6275378,0.2190452,0.16130762,0.9806289
841,4.2754254,1.2248417,0.6114703,0.13699175,0.18207751,0.24685127,0.22792193,0.68505955
842,3.828207,1.2028102,0.6044605,0.342968,0.1521434,0.27675208,0.18860401,0.79046804
843,4.447809,1.432261,0.8273996,0.2274481,0.20819868,0.27064204,0.19004028,0.9568383
844,4.30434,1.3564919,0.677335,0.18884815,0.17237206,0.27511612,0.22164875,0.84950906
845,4.323585,1.390726,0.8296239,0.28168595,0.21427171,0.2502476,0.15906537,0.949213
846,4.513287,1.181749,0.67289263,0.23792505,0.3386946,0.13020974,0.25158268,1.0100976
847,4.508066,1.2383497,0.46401888,0.30501235,0.43806434,0.12218447,0.31262815,0.9682655
848,4.528771,1.3691431,0.50744045,0.2620789,0.55960655,0.171073,0.11898134,0.2296758
849,4.5116353,1.305722,0.60700446,0.22045285,0.4162519,0.18485542,0.10428103,0.074886985
850,4.3978972,1.1991285,0.42412508,0.1093266,0.40192488,0.19603331,0.24939543,0.44325247
851,4.080814,1.4520926,0.2804701,0.18438901,0.34716007,0.14060295,0.23172334,0.36697263
852,4.0343328,1.1852677,0.7808511,0.25294948,0.59329957,0.12440552,0.24032164,0.5472428
853,4.287537,1.802592,0.6338866,0.1506123,0.33780435,0.21861741,0.23671451,0.72384256
854,3.761133,1.7993946,0.48834872,0.2501032,0.24236701,0.22747181,0.22383334,0.9128098
855,3.945945,1.7516347,0.43649662,0.13324684,0.51288134,0.1693721,0.18011333,0.8150061
856,3.8812838,1.6711996,0.76463485,0.096278906,0.6421487,0.10553518,0.20845287,0.2904837
857,3.8765602,1.746517,0.8005861,0.12965502,0.56139904,0.14328076,0.22693643,0.5020596
858,4.059901,1.6773415,0.83042896,0.19602023,0.24424411,0.18913044,0.15108676,0.89300084
859,4.3246827,1.6083251,0.41714537,0.2664693,0.56320125,0.15689844,0.20720378,0.71987456
860,4.2868094,1.8569214,0.75879616,0.18295652,0.3026143,0.2074122,0.19444111,0.17442285
861,4.4642906,1.8663052,0.7099593,0.17117101,0.32316372,0.19751047,0.19061993,0.18814716
862,4.1686735,1.5932957,0.7170293,0.18920438,0.5934706,0.15321404,0.18355142,0.95310634
863,4.2059865,1.5233493,0.31676465,0.18541355,0.4038092,0.14001387,0.2320812,0.38242814
864,4.3386707,1.806453,0.6974303,0.18523306,0.24821134,0.19178681,0.20364216,0.47456834
865,4.5140195,1.7426578,0.55742687,0.22988576,0.30302337,0.19434313,0.20062771,0.08238522
866,4.3255687,1.6149776,0.6448011,0.2299186,0.25945637,0.24100679,0.16087532,0.90715426
867,3.801763,1.7930056,0.49334776,0.2206125,0.310853,0.17930631,0.21103849,0.4420485
868,3.7919855,1.6637832,0.5625341,0.10011545,0.62693965,0.10213709,0.16957316,0.084989734
869,3.9714532,1.807621,0.41596216,0.15354118,0.6210376,0.24074082,0.2507147,0.82507867
870,3.9214292,1.7654945,0.4369013,0.14676356,0.4999002,0.18176894,0.19309135,0.83785164
871,3.8205433,1.4104114,0.5382226,0.22413483,0.25897747,0.16207589,0.18757239,0.9094724
872,4.19177,1.4853266,0.33398408,0.19311997,0.34760895,0.1372294,0.22729284,0.42976627
873,4.3143606,1.5081309,0.82128775,0.2116504,0.26071528,0.21186338,0.229446,0.70866656
874,4.199343,1.4219112,0.5768693,0.19303802,0.59998304,0.114421204,0.1657883,0.075081
875,4.570149,1.2972264,0.52024895,0.17159562,0.6051181,0.22008063,0.13888347,0.014349887
876,4.5453677,1.3753617,0.5403255,0.09619215,0.579775,0.2979819,0.14285457,0.07685205
877,4.472219,1.237173,0.46198836,0.11222449,0.64249194,0.117792085,0.047554098,-0.09100696
878,4.5102324,1.175108,0.6891806,0.24380276,0.34083775,0.13507946,0.26091862,0.9955062
879,4.4673934,1.2627199,0.46860483,0.16287434,0.5457066,0.11397977,0.05103533,-0.092764676
880,4.55603,1.1783223,0.56572396,0.18773356,0.5744281,0.11516298,0.08794195,0.02692146
881,4.428883,1.3613601,0.6887365,0.08531204,0.60235584,0.12586664,0.22034703,0.079656444
882,3.8365817,1.4027894,0.7214245,0.16973254,0.5658495,0.16491024,0.20024656,0.09851276
883,3.832801,1.2688895,0.5113648,0.2151109,0.5828849,0.17787598,0.24774256,0.23512608
884,4.438263,1.2809355,0.36011124,0.17015529,0.58162713,0.26557,0.1891752,-0.015256522
885,4.245406,1.2072399,0.5328705,0.10838981,0.4671756,0.19902821,0.14595157,0.45126948
886,4.45352,1.2233722,0.41358382,0.32992256,0.44013062,0.24605468,0.15886039,0.81208605
887,4.541866,1.1780691,0.37285307,0.17733525,0.22533827,0.10649468,0.26913837,0.30440086
888,4.50042,1.1875888,0.42206985,0.23185328,0.5641715,0.3110579,0.15528014,0.6529331
889,4.50548,1.130847,0.5198971,0.27208117,0.3149145,0.20547898,0.30722877,0.5033684
890,4.5357957,1.1657782,0.36313924,0.13017428,0.2767334,0.22859934,0.26512948,0.3313995
891,4.510317,1.3373591,0.5157869,0.22682923,0.5155854,0.16208456,0.10877611,0.15222435
892,4.168195,1.2558613,0.36778447,0.25532046,0.5129649,0.085148916,0.27921805,0.2727838
893,4.468459,1.1952114,0.72188485,0.22603992,0.25226542,0.2024356,0.09830897,0.601091
894,4.3030376,1.1822656,0.5955038,0.10992597,0.195807,0.2982636,0.14544955,0.671239
895,3.819694,1.217734,0.7594466,0.27099973,0.643129,0.22551723,0.25956973,0.9748774
896,3.8265572,1.2380357,0.64228016,0.28771687,0.53705704,0.20744519,0.3292673,1.0043449
897,3.9165,1.403149,0.7099159,0.23584723,0.5634863,0.22853063,0.26830503,0.9576381
898,3.819014,1.3768255,0.7102982,0.2305418,0.5150931,0.19386002,0.2095674,0.8672524
899,3.8122053,1.2143016,0.762576,0.25128382,0.6011996,0.23168051,0.24797928,0.93704253
900,4.1514325,1.19697,0.82946646,0.23981184,0.2227106,0.23635304,0.17618273,0.93183625
901,3.8888822,1.1556629,0.750609,0.2723521,0.15309602,0.22770432,0.22925274,0.7519023
902,3.780848,1.1914325,0.704288,0.19697177,0.5100991,0.22177906,0.11690275,0.81633633
903,3.8936486,1.1922234,0.6984348,0.17169207,0.6149824,0.21270363,0.16456358,0.75519186
904,4.3906226,1.3985326,0.41823748,0.19215813,0.44716802,0.19883618,0.14966811,0.6984314
905,4.514659,1.1967285,0.42169395,0.25305903,0.5941437,0.24647324,0.099030115,0.5747197
906,4.489163,1.2278234,0.8517237,0.19962533,0.58796334,0.10053277,0.20450434,0.8650071
907,4.2158446,1.4060838,0.5256141,0.18874986,0.5610155,0.22231619,0.1610588,0.6489851
908,4.5277863,1.2966437,0.6496762,0.21564367,0.32338595,0.21750696,0.101327054,0.0566592
909,4.4716105,1.2369901,0.7450945,0.021782815,0.596565,0.2558632,0.32725814,0.10292191
910,3.9645894,1.2881588,0.8843502,0.17913589,0.432776,0.1603238,0.14252162,0.52099913
911,4.5090804,1.6714371,0.8335252,0.19192684,0.39503267,0.18910591,0.21030383,0.7973308
912,3.9216077,1.3229997,0.41199267,0.15697226,0.59338796,0.18778671,0.23541266,0.89491326
913,4.507322,1.3790195,0.72853863,0.1865958,0.4120164,0.13810457,0.13600165,-0.0061472263
914,4.2135873,1.211843,0.64774346,0.21182752,0.19567682,0.21773787,0.25098997,0.36288708
915,4.4909225,1.2044557,0.5221722,0.22922814,0.422021,0.3416049,0.19290552,0.6679471
916,3.8014688,1.2035509,0.7652218,0.15951395,0.44633505,0.17470698,0.0852843,0.7149261
917,3.7735667,1.1659538,0.3952067,0.09792884,0.48748466,0.24663855,0.18838088,0.7831031
918,3.825327,1.2518418,0.51111305,0.16809411,0.21851178,0.17744415,0.2662578,0.28978476
919,4.5134425,1.1881958,0.40546477,0.20536928,0.59811616,0.28822255,0.15537053,0.732763
920,4.4920588,1.2145349,0.3545269,0.28313795,0.22588705,0.148012,0.27399015,0.6911609
921,4.4618716,1.2609602,0.58935106,0.12450178,0.19590467,0.072107956,0.083212085,0.98455364
922,4.4674006,1.3022084,0.8707467,0.24998909,0.3521456,0.12595351,0.22757247,0.9301556
923,3.8918526,1.3837378,0.41336295,0.18925549,0.6023303,0.18566701,0.18416715,0.9261566
924,4.5042095,1.6265877,0.5980768,0.2266981,0.15769242,0.207545,0.22281799,0.86514837
925,4.22355,1.6201998,0.7031366,0.21877825,0.25650406,0.22274709,0.14791355,0.9099786
926,4.360863,1.7765929,0.42860222,0.1918667,0.34995058,0.23940432,0.23471929,0.76071554
927,4.4835315,1.8203316,0.6974588,0.18356766,0.2221298,0.19686891,0.21164265,0.50232416
928,3.8092387,1.3233874,0.68043447,0.18088643,0.21720658,0.20419689,0.2367426,0.027544918
929,4.28817,1.8528874,0.84181976,0.17246522,0.19379537,0.1811812,0.18125626,0.60738057
930,4.555418,1.3950602,0.7251421,0.24569795,0.4688987,0.1325169,0.20847075,0.33721545
931,4.3968363,1.638602,0.38277805,0.19822876,0.5000938,0.15585063,0.23252967,0.4188245
932,4.26341,1.6511419,0.60772085,0.2309221,0.6152526,0.16459401,0.16436471,0.95977
933,4.17203,1.2923259,0.8386518,0.21081233,0.61196744,0.11372207,0.23172149,0.46676937
934,4.424077,1.690277,0.7725624,0.19556083,0.5931955,0.15046859,0.17669854,0.9817263
935,3.7381923,1.7969325,0.3928761,0.24313372,0.22671734,0.23272347,0.24434967,0.9191946
936,4.023945,1.7131011,0.45242774,0.14214937,0.53817976,0.16202655,0.15717195,0.7147355
937,3.7770565,1.6337337,0.63701487,0.07860188,0.6329234,0.10171467,0.18381232,0.1125694
938,3.80267,1.7565312,0.6309473,0.20447633,0.6051218,0.19529541,0.22107144,0.45116082
939,3.8277516,1.6613413,0.43961543,0.10665506,0.5704598,0.1282615,0.15585148,-0.009171298
940,4.2495794,1.8705735,0.46997884,0.25694174,0.6273948,0.12641375,0.2298916,0.09530919
941,3.8467324,1.7182782,0.4313545,0.14862697,0.6310987,0.10162449,0.13434406,0.026715377
942,3.8202205,1.7309871,0.46719074,0.15269381,0.6127854,0.10666525,0.14740165,0.04823468
943,3.8137417,1.6946526,0.48897707,0.12849787,0.6236762,0.103451416,0.15097973,0.055244632
944,3.779295,1.7306173,0.6687138,0.16901554,0.6073191,0.13355276,0.21031332,0.22849004
945,4.139832,1.8966641,0.44260457,0.29663268,0.5942564,0.10822889,0.21172729,0.014742145
946,3.836821,1.8047692,0.43058163,0.19917496,0.59320813,0.11103879,0.1383245,0.036411203
947,3.7139888,1.796514,0.5579349,0.22854972,0.56021,0.16496836,0.19824973,0.18776752
948,3.722372,1.7248248,0.46234825,0.21275853,0.59444386,0.22622435,0.20332286,0.32060385
949,3.7440634,1.8163162,0.5446951,0.2697934,0.5686588,0.21193601,0.21938834,0.33112928
950,4.0326934,1.7060175,0.39838758,0.1787854,0.6301831,0.21156602,0.14950195,0.5913603
951,3.7708597,1.5935593,0.6878605,0.18161504,0.28769347,0.2311968,0.24832019,0.91375023
952,3.8358145,1.7001784,0.8343857,0.21329966,0.22267608,0.18108165,0.1608482,0.8806311
953,3.9196563,1.8263321,0.8604325,0.251626,0.44853148,0.22583409,0.20758086,0.9508517
954,3.8791685,1.7331606,0.81089735,0.121051505,0.5845054,0.13640656,0.224715,0.4760234
955,3.9859343,1.7199851,0.43749666,0.14147565,0.5102984,0.16373584,0.16649522,0.7386696
956,3.8804486,1.7780848,0.38527137,0.23639709,0.30685067,0.22448947,0.21690162,0.83346814
957,4.018944,1.7136431,0.70184803,0.1669671,0.24587731,0.17968288,0.17931832,0.5266812
958,3.8100953,1.8129127,0.64147735,0.23266298,0.22866552,0.21536466,0.20052096,0.32883155
959,4.1227703,1.7398181,0.7981583,0.21452719,0.28478435,0.20381722,0.14677541,0.91047233
960,3.791565,1.3889207,0.64288586,0.25258693,0.24901395,0.22557609,0.29243752,0.02462777
961,4.0951552,1.7088017,0.3929631,0.14898655,0.38921323,0.20319594,0.26984704,0.11787263
962,3.8846169,1.7335103,0.38116324,0.1831432,0.29461667,0.22273314,0.2689198,0.06895635
963,3.8868241,1.7207046,0.7434197,0.12398435,0.5729623,0.1288975,0.21691254,0.38561422
964,3.8910704,1.8490409,0.772466,0.17227665,0.5259218,0.19753551,0.22559589,0.8229407
965,4.2868085,1.7404176,0.5760514,0.18244608,0.2874737,0.19728296,0.2114886,0.40098527
966,4.3963223,1.6327655,0.69497406,0.2363773,0.41550067,0.22746722,0.16137658,0.9483346
967,3.9826682,1.1686527,0.78677714,0.2049514,0.44302404,0.15756552,0.16762912,0.7462424
968,4.099365,1.2734718,0.59633493,0.20777601,0.17929451,0.249502,0.21133164,0.7800631
969,4.528284,1.1751149,0.66877615,0.17464152,0.2498899,0.15275885,0.1610587,1.0074496
970,3.751657,1.1685486,0.46949875,0.08250959,0.49606904,0.26155096,0.14325404,0.72885334
971,3.8651628,1.2083862,0.5070185,0.10040966,0.5582218,0.24488737,0.20934488,0.7525893
972,3.7331805,1.1627417,0.55288565,0.10347165,0.46494702,0.22851771,0.09903596,0.73052794
973,4.523182,1.4053667,0.73618174,0.24236637,0.6740463,0.123863325,0.24952334,0.25371742
974,4.5270314,1.7433274,0.49784738,0.22828546,0.5565847,0.18515296,0.24353682,0.35594085
975,4.455456,1.196955,0.5253759,0.18868321,0.4344568,0.33435294,0.2024745,0.5281964
976,3.9239316,1.4034042,0.75066674,0.3183385,0.32257637,0.2908172,0.34511635,0.029763428
977,3.8927093,1.3639166,0.7427209,0.20378396,0.547284,0.22733675,0.25427902,0.0818255
978,4.199445,1.215093,0.5103141,0.20283295,0.36025974,0.08367117,0.110157534,0.04690685
979,4.349587,1.3227599,0.6870753,0.17548272,0.45542502,0.13930987,0.16392171,0.03973911
980,3.9674747,1.3956078,0.4236313,0.18157683,0.6047168,0.18985742,0.23533732,0.8379099
981,4.3697295,1.6678722,0.64258814,0.18172461,0.24770592,0.22340614,0.16660823,0.89951277
982,4.341854,1.2713346,0.5547873,0.2534649,0.45288917,0.14179923,0.21413352,0.13834365
983,4.23798,1.193209,0.70910317,0.2596951,0.23954879,0.16765799,0.2636278,0.23894168
984,3.853321,1.1940471,0.7887095,0.18518743,0.37662187,0.15424408,0.121317156,0.6740952
985,4.2197986,1.205263,0.38004228,0.2432189,0.23813902,0.13186114,0.2922037,0.374964
986,4.1949325,1.421967,0.5703603,0.19439477,0.5981591,0.11391406,0.16148509,0.07810923
987,4.3982024,1.6410367,0.31364673,0.22115284,0.45468554,0.20107505,0.34638906,0.14232533
988,4.395102,1.7754891,0.39697146,0.18483084,0.45490825,0.17388289,0.26857367,0.08441353
989,3.9052525,1.8337419,0.79337454,0.16468833,0.54703754,0.19098243,0.21824645,0.80041873
990,3.912572,1.8004239,0.456486,0.16471274,0.5168954,0.2119392,0.22851165,0.8941776
991,3.871828,1.7684457,0.60784364,0.19613019,0.34041855,0.22045305,0.23313065,0.74634874
992,3.696559,1.1974343,0.40767103,0.17932215,0.4801521,0.18608224,0.09880749,0.9275399
993,3.77112,1.3319712,0.667887,0.13109176,0.33086318,0.123823375,0.14243415,0.60437644
994,4.51246,1.7987275,0.47856018,0.22225001,0.2895268,0.21309587,0.24895659,0.032456942
995,4.2410655,1.713362,0.6856269,0.17879915,0.27532262,0.2106723,0.17144561,0.9167344
996,4.591189,1.8635361,0.82439005,0.17302963,0.36489156,0.19546989,0.17806676,0.04669454
997,3.9350877,1.7071238,0.51634234,0.19063114,0.26681644,0.1889626,0.18654372,0.44033322
998,4.256314,1.1621817,0.643209,0.28427094,0.3764077,0.2768988,0.13335143,0.77860624
999,4.499077,1.830035,0.48247927,0.20740491,0.28163433,0.22039492,0.2650575,-0.008415824
1000,3.809226,1.7954056,0.6993315,0.23074391,0.604176,0.15223335,0.23212826,0.34785163
1001,3.9962187,1.7035,0.4353262,0.18685412,0.6162375,0.20808057,0.13875456,0.56651187
1002,3.9388661,1.8361139,0.7959027,0.24494243,0.62152195,0.23624466,0.25600618,0.92331773
1003,3.9822924,1.7903115,0.8258849,0.23990294,0.6384277,0.22175197,0.23406607,0.92347515
1004,4.0014734,1.7966361,0.82717466,0.23398525,0.63681847,0.22547765,0.23298247,0.9227271
1005,3.8150456,1.6627111,0.40598443,0.25250047,0.63489854,0.20408587,0.18201706,0.6542302
1006,3.9319615,1.858985,0.7731416,0.23870653,0.6162746,0.24936755,0.26465198,0.92103505
1007,3.9883642,1.6886379,0.39988717,0.20062387,0.63326585,0.21236412,0.14909853,0.5775426
1008,3.7897468,1.7354186,0.53048253,0.2018053,0.62001336,0.21849139,0.20779791,0.4172656
1009,3.8050592,1.6542532,0.54135996,0.09783758,0.63526225,0.0998922,0.1609877,0.07346553
1010,3.8578215,1.681776,0.79090524,0.102985695,0.6367063,0.11458142,0.2157378,0.32927454
1011,3.7860298,1.7976217,0.6601754,0.23033279,0.5889013,0.15749377,0.22469804,0.30394047
1012,4.01634,1.7062197,0.44161382,0.17911723,0.61799175,0.20142125,0.13803351,0.5874122
1013,3.9299474,1.3679953,0.62579405,0.15542872,0.27717027,0.13659084,0.22272474,0.88014376
1014,3.8865237,1.69439,0.8341361,0.20886551,0.22714777,0.18291883,0.15866536,0.8819606
1015,4.0654483,1.8472131,0.853508,0.20761274,0.6096897,0.2338994,0.22461307,0.95052797
1016,3.9094818,1.8238482,0.470329,0.17501858,0.52291995,0.23473354,0.2592889,0.94391924
1017,4.14566,1.7952656,0.6666888,0.15722382,0.35118678,0.21466555,0.2303267,0.73705786
1018,3.7111921,1.1871951,0.40298367,0.16334933,0.45200235,0.21121721,0.11819351,0.9212914
1019,3.9283504,1.7906266,0.4634445,0.2345382,0.2440087,0.22922285,0.2192341,0.92142093
1020,4.2159967,1.5651454,0.41571397,0.26568487,0.5172349,0.19093542,0.15391895,0.9554706
1021,3.8406937,1.7757144,0.43053842,0.17835695,0.427098,0.19706002,0.20963481,0.865701
1022,3.9509156,1.8388491,0.45633465,0.17318064,0.6045904,0.26520392,0.28586826,0.90135103
1023,3.800765,1.6613934,0.7964826,0.19234318,0.2391289,0.19734249,0.19741759,0.8767918
1024,3.8945432,1.7081575,0.79928863,0.19322875,0.39555666,0.2267164,0.23463844,0.9219529
1025,3.8197484,1.7382845,0.83018625,0.23206055,0.28328407,0.206216,0.19351357,0.90906984
1026,3.8900151,1.816652,0.46134698,0.17879519,0.49574128,0.22866581,0.2512383,0.93188184
1027,3.9266071,1.8394682,0.52611053,0.19764566,0.62008274,0.2698522,0.29085788,0.8812706
1028,3.973003,1.8040128,0.41291124,0.15155223,0.62090546,0.23787186,0.24739358,0.81774676
1029,3.9192042,1.8117013,0.39392364,0.18037324,0.63674086,0.273105,0.28824392,0.81584495
1030,3.7809072,1.799344,0.4436121,0.24562484,0.23739354,0.23055342,0.2321503,0.91656655
1031,3.8966272,1.774643,0.41928846,0.22291231,0.20598741,0.24945772,0.29605666,0.10460705
1032,3.8295827,1.8551965,0.76295793,0.17811786,0.45687416,0.20657538,0.25063562,0.8183694
1033,3.7269258,1.7941743,0.39123017,0.23931664,0.2377847,0.22828564,0.2422045,0.91351557
1034,4.0204825,1.720583,0.44891244,0.12239063,0.5481647,0.15505153,0.15866594,0.74302363
1035,3.785851,1.8110092,0.46127558,0.2153737,0.3784773,0.2319539,0.24962217,0.9366428
1036,3.7463365,1.4315596,0.69116986,0.2931518,0.314948,0.27274892,0.12972006,0.7776027
1037,3.9841256,1.8775765,0.71782726,0.21065372,0.6205286,0.26231983,0.2651402,0.9129527
1038,3.8288074,1.723886,0.39163932,0.21783692,0.6393024,0.22911884,0.2432129,0.7392106
1039,4.0239644,1.6527784,0.78251606,0.14080346,0.5525265,0.2286165,0.24785551,0.92365026
1040,3.9448447,1.6050998,0.7308074,0.18595724,0.2308741,0.201991,0.17684951,0.8908563
1041,4.0627213,1.3527651,0.7604985,0.13837656,0.37034073,0.16912036,0.23056784,0.88792276
1042,4.157459,1.3859382,0.8276092,0.17234972,0.44493547,0.20703353,0.19662575,0.9173741
1043,4.046285,1.7351463,0.5062579,0.14403862,0.56788766,0.1657753,0.15685305,0.7335632
1044,3.8478055,1.2283386,0.40582815,0.19565707,0.597808,0.18686825,0.18929411,0.943445
1045,4.5114064,1.1472545,0.55451274,0.26895654,0.3430176,0.21973972,0.3300445,0.5260816
1046,4.473317,1.3927755,0.756038,0.085265994,0.5981276,0.15256567,0.29002354,0.070592545
1047,4.453138,1.7177668,0.4305552,0.23789847,0.2695024,0.19713236,0.22426158,0.07094042
1048,4.1075234,1.6836522,0.5945401,0.17357676,0.2768015,0.19282517,0.20181149,0.44660774
1049,3.9921455,1.7933844,0.87761176,0.16563576,0.19490542,0.1634268,0.17643668,0.6765477
1050,3.9432075,1.4108994,0.46333134,0.035117313,0.2735333,0.1710995,0.26558432,0.855611
1051,4.2021966,1.6520774,0.7846514,0.20615174,0.26515412,0.20524928,0.13999245,0.9161396
